"Original XML Dita File","UUID"
"livefyre-master/src/t_embed_custom_html.dita","1b74b6b1-a4f6-4053-a7cb-f1c38c0cc597"
"livefyre-master/src/t_embed_polls_in_comments.dita","2fcc0c0b-5d18-48ae-a5cc-b147d95f695c"
"livefyre-master/src/t_view_custom_html_comments_in_studio.dita","944396f5-bd72-4720-b11d-fa42e4a63d37"
"livefyre-master/src/c_enagement_features.dita","f9b8eeaf-87bb-4201-aa68-4039d30bda5a"
"livefyre-master/src/c_listener_count.dita","8540c3f6-c18c-45f7-9acc-6bdd62d82df4"
"livefyre-master/src/c_miscellaneous_features.dita","468162e1-b57c-4c02-a11d-f2162c8770f7"
"livefyre-master/src/c_about_moderation.dita","764e6f64-8fbf-44a1-9df1-b85653c36376"
"livefyre-master/src/c_setting_up_moderation.dita","d00a6c10-a0c7-4d8c-a098-ad1bd81ff511"
"livefyre-master/src/t_moderate_streams.dita","397de441-1edd-45a3-ad95-320789d6a30c"
"livefyre-master/src/t_set_up_bans.dita","d8c4392d-87b4-4b10-89eb-0db9e7182333"
"livefyre-master/src/c_profanity_filter.dita","cce556f2-ea33-49a3-9297-c63468dff123"
"livefyre-master/src/t_moderate_users_modq.dita","84eeea28-83be-4103-a033-9817f4043d8f"
"livefyre-master/src/c_modq.dita","f0b2f905-ffe0-46f0-be23-b3a26b4b5751"
"livefyre-master/src/t_add_trashed_item_back_into_app.dita","d69a62d6-a4f9-4319-abdb-742b0b3a108c"
"livefyre-master/src/r_modq_keyboard_shortcuts.dita","be104c63-5d95-49f1-9205-cec4b2b97496"
"livefyre-master/src/c_moderate_inline.dita","a14a57cf-b59f-4ed1-bbc9-b581c8d0f951"
"livefyre-master/src/c_moderate_content_using_app_content.dita","5a92b144-b39b-4539-956f-21809b679ec1"
"livefyre-master/src/c_moderation.dita","5c9ce0e7-21ed-492b-847a-23c8d849df05"
"livefyre-master/src/c_notifications_features.dita","5e637549-a538-4d27-b1f6-feead6928eb0"
"livefyre-master/src/c_comment_notifier.dita","3af2f576-f3c0-4941-8a47-e085b5024ae0"
"livefyre-master/src/c_email_notifications.dita","143b18f0-90c5-4a24-aabc-d95db87cefe7"
"livefyre-master/src/t_set_up_network_email.dita","e5620156-3325-4113-a1e7-7aa89e276e30"
"livefyre-master/src/c_on_site_contribution_features.dita","06cc00a2-562f-43f9-b7c9-57b1a8e3de76"
"livefyre-master/src/c_referral_tracking.dita","3d5c4ee8-9d6e-443f-93da-9817d6929836"
"livefyre-master/src/c_smart_tags.dita","95905edc-8152-4fbf-888b-4c75045fdd31"
"livefyre-master/src/c_view_smart_tags.dita","c0d7656f-c6ab-45ac-9c08-dd8653bb3111"
"livefyre-master/src/c_social_sharing.dita","539a076c-f5c6-4740-a597-73bd94702f21"
"livefyre-master/src/c_setting_up_social_sharing.dita","91175440-575d-4402-bac6-53eaefc20940"
"livefyre-master/src/c_sort_features_composite.dita","a1e122fd-74c0-4805-bd0c-1a023f986e35"
"livefyre-master/src/c_top_comments.dita","5474db28-c76b-4cde-b185-af1a504df90c"
"livefyre-master/src/c_hot_threads.dita","56f56c51-9904-4e60-be1c-909a55ac9760"
"livefyre-master/src/c_styling_features.dita","f6dca98d-2034-42d0-b082-3dfb4fc13280"
"livefyre-master/src/c_css_styling_branding.dita","7770cdea-4ec0-42a8-a244-90de3a6f9783"
"livefyre-master/src/c_date_and_timestamp.dita","87db44db-4e02-44c7-b047-4621a9155b8c"
"livefyre-master/src/c_manage_embedded_media.dita","3098a409-b859-4e02-9fbf-ac1b9909bac1"
"livefyre-master/src/c_avatars.dita","ae1dc34d-81db-4858-929b-5c68d82dcc4a"
"livefyre-master/src/c_hovercards.dita","33d5bcfe-8d25-4d22-a9ca-299a3bb263d9"
"livefyre-master/src/c_user_badges.dita","5c010f30-e009-4041-a30a-d6d5027fc769"
"livefyre-master/src/t_add_user_tags.dita","a1da5d9b-f058-4f24-a130-0017c4e0d28a"
"livefyre-master/src/c_custom_text_strings.dita","6aae3d93-f692-403e-9cdf-eee1b7155b0a"
"livefyre-master/src/c_ugc_commerce.dita","d05fbac1-c133-4e86-a013-ec288c8c65c6"
"livefyre-master/src/c_assets.dita","dff40291-9397-451b-85b8-39509173e88d"
"livefyre-master/src/t_create_folders.dita","4f9ba53b-aff3-46c2-829f-4de1d01517ce"
"livefyre-master/src/t_manage_folders.dita","e4ee71fb-590b-413c-9b78-3fe9c889b7a8"
"livefyre-master/src/t_manage_assets.dita","3a824ae3-7696-4dba-94c0-daed15073e27"
"livefyre-master/src/t_publish_assets_to_apps.dita","c47a7815-ef40-46bd-a943-0e189eb32f59"
"livefyre-master/src/t_search_for_assets.dita","7fac6a32-3594-4072-af68-4f8f03a8e6e4"
"livefyre-master/src/c_searching_for_content.dita","ce1b8b8a-eeda-4b82-8135-63a230fd2a69"
"livefyre-master/src/t_search_for_youtube_content.dita","b347d8ef-2275-4551-ab38-770e3fe2891a"
"livefyre-master/src/t_search_for_content.dita","67ba8bc8-0303-4502-93dd-37bb0a0ee57b"
"livefyre-master/src/c_view_content_details.dita","f25aa919-b7c8-4577-92d4-b26c2494c126"
"livefyre-master/src/t_save_content_to_asset_library.dita","67c10b7a-1fbb-4bd2-8901-a4105bb59595"
"livefyre-master/src/t_associate_products_with_content_using_the_library.dita","ce84500c-94ad-453c-858a-ad791852afa9"
"livefyre-master/src/t_publish_content.dita","9cc3e160-c28b-4ba8-9128-be9174b48ba5"
"livefyre-master/src/c_app_content.dita","ccb31ec6-fcb1-4741-bc5b-e1617b806c7a"
"livefyre-master/src/c_hootsuite-livefyre.xml","298b290b-2d64-42e3-886d-78787c62f0fc"
"livefyre-master/src/t_create_a_new_stream.dita","88d9a294-e265-4667-95d9-d5a25f3bf6f4"
"livefyre-master/src/t_add_rules_for_your_stream.dita","bb6eafb5-45b0-4e83-b04e-5f5e8158d0f5"
"livefyre-master/src/c_stream_rule_options_for_all_stream_rules.dita","4f6e536c-6bf8-45f1-a62d-3a99eee18ed9"
"livefyre-master/src/c_facebook_rules.dita","262b5530-cc80-4793-b8f0-37a7f25bf760"
"livefyre-master/src/c_facebook_page_rules.dita","d7d30f2c-cfa5-48cc-a4f3-5a3ab882c5e4"
"livefyre-master/src/c_email_rules.dita","fee3a2b6-b156-4c7f-bbcc-bf4d99de45cf"
"livefyre-master/src/c_instagram_rules.dita","9f9b8a7e-e848-4b82-8a09-a9ca3e1b14cf"
"livefyre-master/src/c_instagram_content_guidelines.dita","8c66928b-1ee8-4ab2-84fc-edf443f61390"
"livefyre-master/src/c_tumblr_rules.dita","be0ab172-88ed-456d-af49-c1bb18757715"
"livefyre-master/src/c_twitter_rules.dita","6bd1ddc2-35ea-4658-9c6c-1f23b88449a2"
"livefyre-master/src/c_throttling_and_frequency_of_tweets.dita","55a6c6eb-4bc7-4c82-bbf8-69d8b55a9da1"
"livefyre-master/src/c_youtube_rules.dita","46f008d0-3d1e-459f-bfd0-de1509098bf9"
"livefyre-master/src/t_search_for_twitter_content.dita","1ba1643f-2028-42ad-9ffc-261b513cf491"
"livefyre-master/src/c_rss_rules_streams.dita","90238c1f-ffdd-4554-a2d9-03a3bd67fed3"
"livefyre-master/src/c_managing_rights_requests.dita","6e6d2401-8813-49db-aa24-17404cafc9e2"
"livefyre-master/src/t_set_up_rights_management.dita","d6968eed-82f7-4885-bc9b-e95ff6127ddb"
"livefyre-master/src/t_send_a_rights_request_to_own_a_digital_asset.dita","eebc3427-f860-4e8b-a92f-92c2f7dd2eaa"
"livefyre-master/src/c_send_instagram_manual_rights_request.dita","8eba87c0-e9a9-4e31-b183-5946011daa87"
"livefyre-master/src/c_send_an_instagram_rights_request_from_the_library.dita","ee5b3a8f-48a2-4161-b8df-26d6f3e638eb"
"livefyre-master/src/c_view_rights_activity_history.dita","6e21d66d-4ad1-4827-894a-c83c302408e3"
"livefyre-master/src/t_manage_content_with_pending_rights_request.dita","d69faf28-c1ca-421b-b4d9-c00acc9b394a"
"livefyre-master/src/t_manually_grant_the_rights_for_one_or_more_assets.dita","ecfccab1-3c94-4e8b-a49c-3e1dd78597d0"
"livefyre-master/src/t_log_in_to_the_livefyre_mobile_app.dita","c339ec36-c4a6-4020-98a5-b2edc26bba97"
"livefyre-master/src/t_create_a_post_using_the_livefyre_mobile_app.dita","c4a7dbed-70cb-4a66-98d1-ca1427121693"
"livefyre-master/src/t_delete_media_from_a_post_using_the_livefyre_mobile_app.dita","fa8d1f47-75c2-44c6-b26b-4fb07275c651"
"livefyre-master/src/t_save_post_as_a_draft_using_the_livefyre_mobile_app.dita","4641b71c-7abf-4564-b3ac-ced3349e10fe"
